,trip_start_geog_Long,trip_start_geog_Lat,trip_end_geog_Long,trip_end_geog_Lat,time_start,time_end,trip_distance_meters,trip_duration_seconds
697,22.92257,40.65247,22.939658333333306,40.63241,16,16,3082,701
698,22.955858333333307,40.59697,22.9544616666667,40.6160116666667,20,20,2183,554
699,22.950461666666694,40.6318466666667,22.969441666666693,40.613913333333294,21,21,2793,632
700,22.958660000000002,40.618215,22.9017683333333,40.6537,13,13,6744,1100
701,22.9611433333333,40.61251,22.962446666666693,40.629518333333294,10,10,2269,459
702,22.9693733333333,40.6028266666667,23.0046733333333,40.595884999999996,11,11,3038,565
703,22.9612433333333,40.587948333333294,22.9472233333333,40.633008333333294,15,16,5403,871
704,22.902385,40.6536666666667,22.961795000000002,40.61553666666671,11,12,7002,1035
705,22.95991,40.6182283333333,22.954214999999998,40.5851633333333,19,19,4625,1038
706,22.9462466666667,40.6613433333333,22.927035,40.6597733333333,10,10,2034,451
707,22.94995,40.59133666666671,22.96124,40.6125583333333,16,16,2956,531
708,22.9763566666667,40.592448333333294,22.961286666666695,40.6122933333333,23,23,3126,376
709,22.969160000000002,40.60779166666672,22.94119,40.635853333333294,17,17,4403,926
710,22.953381666666694,40.6088433333333,22.9257866666667,40.6481133333333,19,20,5878,1078
711,22.962771666666693,40.5825216666667,22.938925,40.635055,21,22,6633,1435
712,22.948963333333307,40.59856666666671,22.951981666666693,40.63186500000001,23,23,4174,608
713,22.957346666666695,40.6402333333333,22.90193,40.65377166666672,19,20,6057,1197
714,22.943833333333306,40.6360683333333,22.965491666666694,40.62924,21,21,2279,407
715,22.937923333333305,40.643295,22.960466666666694,40.62543,17,17,2891,627
716,22.939313333333306,40.639359999999996,22.92039,40.668565,16,17,4430,594
717,22.9544283333333,40.5997783333333,22.956618333333306,40.62032,0,0,2659,324
718,22.9452033333333,40.635335,22.95405,40.6306333333333,12,12,802,190
719,22.9538716666667,40.62130666666671,22.9312133333333,40.639478333333294,14,14,2827,536
720,22.9524683333333,40.686021666666704,22.9427016666667,40.658590000000004,19,19,3506,649
721,23.0188066666667,40.58515666666671,22.97034,40.601795,12,12,4892,718
722,22.9013966666667,40.6541533333333,22.8932966666667,40.6674566666667,12,12,1793,315
723,22.953783333333305,40.594063333333295,22.96559,40.58220166666671,9,9,1887,249
724,22.9390583333333,40.63919,22.9019816666667,40.65372166666671,9,10,3652,712
725,22.92804,40.648843333333296,22.959626666666693,40.61815166666671,12,12,4954,880
726,22.9922183333333,40.55672,22.9844933333333,40.595295,17,17,5065,593
727,22.959348333333306,40.617705,22.906743333333306,40.65302,13,13,7334,1013
728,22.969160000000002,40.603123333333286,22.955585,40.6335333333333,12,12,4193,835
729,22.9659,40.570401666666704,22.944193333333306,40.6316783333333,9,9,8338,1286
730,22.965825,40.608684999999994,22.9509016666667,40.63236666666671,0,0,3002,369
731,22.9421066666667,40.631888333333286,22.96345,40.60767,19,19,3929,801
